id,question,value,milliseconds,created,nquestions,expert_id,object_id
5553,LPV,false,5554,2017-03-16 16:35:22.106107+00,4,19,642
5554,EB,false,2281,2017-03-16 16:35:25.487058+00,3,19,436
5555,LPV,false,5447,2017-03-16 16:35:32.52184+00,2,19,740
5556,CEP,true,10058,2017-03-16 16:35:43.945219+00,4,19,345
5557,LPV,false,2814,2017-03-16 16:35:48.022699+00,4,19,425
5558,EB,false,2065,2017-03-16 16:35:51.500582+00,1,19,605
5559,RRLYR,false,1580,2017-03-16 16:35:54.303198+00,4,19,394
5560,LPV,false,1846,2017-03-16 16:35:57.685368+00,4,19,660
5561,LPV,false,2731,2017-03-16 16:36:18.503871+00,4,19,422
5562,RRLYR,false,2375,2017-03-16 16:36:22.144642+00,4,19,660
5563,RRLYR,false,4096,2017-03-16 16:36:27.646422+00,4,19,422
5564,CEP,false,4017,2017-03-16 16:36:33.459653+00,3,19,169
5565,LPV,false,6079,2017-03-16 16:36:40.906875+00,4,19,573
5566,CEP,false,2341,2017-03-16 16:36:44.750069+00,4,19,81
5567,EB,false,2149,2017-03-16 16:36:52.550407+00,4,19,155
5568,EB,false,3111,2017-03-16 16:36:56.870912+00,3,19,169
5569,EB,false,1945,2017-03-16 16:36:59.966818+00,4,19,73
5570,CEP,true,4382,2017-03-16 16:37:05.804256+00,1,19,69
5571,RRLYR,true,4186,2017-03-16 16:37:11.647514+00,4,19,79
5572,EB,true,4891,2017-03-16 16:37:17.72302+00,3,19,56
5573,EB,false,3585,2017-03-16 16:38:34.587613+00,4,19,345
5574,RRLYR,false,2896,2017-03-16 16:38:38.734024+00,2,19,740
5575,CEP,false,3496,2017-03-16 16:38:43.527375+00,2,19,143
5576,EB,false,1633,2017-03-16 16:38:46.381321+00,4,19,728
5577,RRLYR,true,2452,2017-03-16 16:38:50.153544+00,4,19,567
5578,LPV,false,1810,2017-03-16 16:38:53.329273+00,4,19,345
5579,RRLYR,false,6396,2017-03-16 16:39:05.032542+00,4,19,425
5580,CEP,false,4062,2017-03-16 16:39:10.504807+00,4,19,788
5581,LPV,false,7448,2017-03-16 16:39:19.27241+00,4,19,155
5582,CEP,false,3739,2017-03-16 16:39:24.193336+00,2,19,501
5583,CEP,false,2667,2017-03-16 16:39:28.035207+00,2,19,692
5584,LPV,false,1526,2017-03-16 16:39:30.76355+00,4,19,168
5585,EB,false,3500,2017-03-16 16:39:35.425573+00,1,19,821
5586,RRLYR,true,9292,2017-03-16 16:39:46.026245+00,4,19,155
5587,LPV,false,2325,2017-03-16 16:39:49.631904+00,3,19,56
5588,LPV,true,3546,2017-03-16 16:39:54.376752+00,4,19,73
5589,RRLYR,true,1795,2017-03-16 16:39:57.491231+00,4,19,168
5590,EB,false,2138,2017-03-16 16:40:00.817671+00,1,19,502
5591,EB,false,2711,2017-03-16 16:40:04.936508+00,4,19,466
5592,LPV,false,1805,2017-03-16 16:40:08.073631+00,1,19,777
5593,EB,false,1865,2017-03-16 16:40:11.991366+00,2,19,51
5594,LPV,true,2450,2017-03-16 16:40:21.58874+00,1,19,133
5595,RRLYR,false,1670,2017-03-16 16:40:24.818276+00,4,19,73
5596,LPV,false,2068,2017-03-16 16:40:28.298721+00,1,19,526
5597,LPV,false,3948,2017-03-16 16:40:33.719642+00,2,19,501
5598,EB,false,1314,2017-03-16 16:40:36.26002+00,4,19,332
5599,RRLYR,false,4477,2017-03-16 16:40:42.025933+00,4,19,573
5600,LPV,false,1663,2017-03-16 16:40:45.12582+00,2,19,51
5601,LPV,false,2026,2017-03-16 16:40:49.582478+00,4,19,728
5602,LPV,true,1914,2017-03-16 16:40:52.927441+00,4,19,714
5603,EB,false,3249,2017-03-16 16:40:58.233343+00,3,19,247
5604,RRLYR,true,2531,2017-03-16 16:41:02.619577+00,2,19,317
5605,EB,false,2169,2017-03-16 16:41:06.243123+00,4,19,609
5606,RRLYR,false,8962,2017-03-16 16:41:17.025258+00,4,19,800
5607,LPV,false,2190,2017-03-16 16:41:21.364161+00,4,19,466
5608,RRLYR,false,2477,2017-03-16 16:41:25.342501+00,4,19,714
5609,CEP,true,3982,2017-03-16 16:41:30.985655+00,3,19,359
5610,CEP,true,7832,2017-03-16 16:41:40.395932+00,4,19,217
5611,EB,false,1953,2017-03-16 16:41:44.088805+00,4,19,81
5612,LPV,false,6781,2017-03-16 16:41:52.29449+00,3,19,818
5613,LPV,false,1813,2017-03-16 16:41:55.64178+00,4,19,609
5614,RRLYR,false,1743,2017-03-16 16:41:58.953385+00,4,19,728
5615,EB,false,1828,2017-03-16 16:42:03.727056+00,4,19,788
5616,CEP,true,11935,2017-03-16 16:42:17.032693+00,3,19,720
5617,CEP,true,2845,2017-03-16 16:42:21.44727+00,2,19,39
5618,LPV,false,2233,2017-03-16 16:42:25.152875+00,4,19,788
5619,EB,false,7025,2017-03-16 16:42:33.907003+00,4,19,217
5620,CEP,false,2533,2017-03-16 16:42:37.849844+00,1,19,628
5621,RRLYR,false,7100,2017-03-16 16:42:51.680909+00,3,19,169
5622,EB,false,1460,2017-03-16 16:42:54.541463+00,2,19,692
5623,RRLYR,true,2297,2017-03-16 16:43:05.673223+00,4,19,466
5624,EB,false,2499,2017-03-16 16:43:09.794635+00,2,19,413
5625,RRLYR,true,1242,2017-03-16 16:43:12.395686+00,2,19,413
5626,LPV,false,3367,2017-03-16 16:43:17.0359+00,1,19,157
5627,EB,true,8619,2017-03-16 16:43:27.041621+00,2,19,486
5628,CEP,false,2529,2017-03-16 16:43:31.091901+00,4,19,532
5629,RRLYR,false,2349,2017-03-16 16:43:34.768072+00,4,19,609
5630,LPV,true,2929,2017-03-16 16:43:38.962991+00,2,19,318
5631,EB,false,40064,2017-03-16 16:44:20.423477+00,3,19,720
5632,RRLYR,false,3998,2017-03-16 16:44:25.909091+00,4,19,340
5633,LPV,true,2600,2017-03-16 16:44:30.169133+00,4,19,332
5634,RRLYR,false,3833,2017-03-16 16:44:35.432505+00,3,19,93
5635,EB,false,2294,2017-03-16 16:44:39.069258+00,4,19,763
5636,EB,false,2974,2017-03-16 16:44:51.900421+00,4,19,532
5637,CEP,true,3404,2017-03-16 16:44:56.661665+00,1,19,718
5638,RRLYR,false,1352,2017-03-16 16:44:59.373891+00,4,19,332
5639,LPV,false,2217,2017-03-16 16:45:03.201667+00,4,19,217
5640,LPV,false,3078,2017-03-16 16:45:07.911353+00,4,19,81
5641,EB,false,2869,2017-03-16 16:45:12.809682+00,4,19,326
5642,LPV,false,2798,2017-03-16 16:45:21.802257+00,1,19,423
5643,CEP,false,2143,2017-03-16 16:45:42.645282+00,3,19,201
5644,RRLYR,true,3008,2017-03-16 16:45:48.252604+00,3,19,462
5645,CEP,false,3833,2017-03-16 16:45:53.665573+00,4,19,641
5646,EB,true,6030,2017-03-16 16:46:39.943607+00,1,19,495
5647,EB,false,4582,2017-03-16 16:46:46.051387+00,1,19,371
5648,LPV,false,2126,2017-03-16 16:46:50.006813+00,2,19,420
5649,LPV,true,2502,2017-03-16 16:46:53.889505+00,4,19,532
5650,RRLYR,false,2781,2017-03-16 16:47:01.780983+00,3,19,636
5651,CEP,true,18385,2017-03-16 16:47:21.527706+00,4,19,766
5652,LPV,false,3607,2017-03-16 16:47:26.658067+00,2,19,39
5653,RRLYR,false,2957,2017-03-16 16:47:31.321252+00,2,19,486
5654,EB,false,2330,2017-03-16 16:47:35.285115+00,4,19,641
5655,CEP,false,3484,2017-03-16 16:47:40.230695+00,3,19,759
5656,CEP,false,1392,2017-03-16 16:47:43.102895+00,1,19,539
5657,EB,false,3050,2017-03-16 16:47:53.701124+00,4,19,416
5658,LPV,false,1917,2017-03-16 16:47:57.208546+00,4,19,416
5659,EB,false,2557,2017-03-16 16:48:01.445504+00,3,19,346
5660,CEP,true,2126,2017-03-16 16:48:05.116713+00,2,19,166
5661,RRLYR,false,2986,2017-03-16 16:48:09.681141+00,3,19,543
5662,RRLYR,false,2536,2017-03-16 16:48:13.968773+00,4,19,532
5663,CEP,false,3261,2017-03-16 16:48:18.659705+00,1,19,180
5664,CEP,false,1941,2017-03-16 16:48:22.038871+00,3,19,754
5665,EB,true,4540,2017-03-16 16:48:28.113826+00,4,19,766
5666,RRLYR,false,1916,2017-03-16 16:49:13.148962+00,4,19,98
5667,LPV,false,1727,2017-03-16 16:49:16.473655+00,4,19,766
5668,LPV,false,1793,2017-03-16 16:49:19.946186+00,3,19,720
5669,CEP,true,6803,2017-03-16 16:49:29.126518+00,1,19,343
5670,RRLYR,true,5259,2017-03-16 16:49:35.848155+00,3,19,822
5671,RRLYR,true,2400,2017-03-16 16:49:39.838761+00,1,19,756
5672,EB,false,2627,2017-03-16 16:49:48.520298+00,2,19,427
5673,CEP,false,4205,2017-03-16 16:49:54.131165+00,3,19,747
5674,EB,true,2753,2017-03-16 16:49:58.332687+00,3,19,754
5675,LPV,false,2169,2017-03-16 16:50:01.978824+00,3,19,123
5676,CEP,false,2197,2017-03-16 16:50:05.636743+00,4,19,733
5677,RRLYR,false,3580,2017-03-16 16:50:16.421084+00,4,19,217
5678,EB,true,2995,2017-03-16 16:50:21.214109+00,2,19,181
5679,CEP,false,6193,2017-03-16 16:50:29.388472+00,4,19,774
5680,CEP,false,1721,2017-03-16 16:50:33.366645+00,2,19,52
5681,RRLYR,false,3090,2017-03-16 16:50:38.196489+00,2,19,166
5682,CEP,false,1793,2017-03-16 16:50:41.706796+00,2,19,672
5683,CEP,false,2714,2017-03-16 16:50:46.289608+00,4,19,447
5684,LPV,false,2107,2017-03-16 16:50:51.647261+00,3,19,759
5685,RRLYR,true,3159,2017-03-16 16:50:57.912993+00,4,19,185
5686,EB,false,2253,2017-03-16 16:51:01.929272+00,3,19,359
5687,EB,false,3748,2017-03-16 16:51:07.848077+00,2,19,337
5688,EB,true,4570,2017-03-16 16:51:58.612569+00,4,19,447
5689,CEP,false,2214,2017-03-16 16:52:02.970448+00,3,19,312
5690,LPV,false,5733,2017-03-16 16:52:10.589626+00,4,19,447
5691,RRLYR,true,18600,2017-03-16 16:52:31.413297+00,2,19,427
5692,CEP,true,2253,2017-03-16 16:52:35.813389+00,4,19,653
5693,EB,false,2331,2017-03-16 16:52:39.951093+00,3,19,201
5694,RRLYR,false,2452,2017-03-16 16:52:44.679803+00,3,19,123
5695,CEP,false,1843,2017-03-16 16:52:52.108384+00,4,19,254
5696,CEP,false,3048,2017-03-16 16:52:57.13222+00,3,19,289
5697,EB,false,1445,2017-03-16 16:53:01.457339+00,4,19,653
5698,CEP,false,1497,2017-03-16 16:53:05.438773+00,4,19,308
5699,LPV,false,6483,2017-03-16 16:53:23.18796+00,4,19,653
5700,EB,true,2133,2017-03-16 16:53:26.839757+00,4,19,308
5701,LPV,false,2588,2017-03-16 16:53:31.320499+00,3,19,346
5702,EB,false,8005,2017-03-16 16:53:41.258957+00,3,19,111
5703,LPV,false,2009,2017-03-16 16:53:44.879735+00,4,19,308
5704,RRLYR,false,2670,2017-03-16 16:53:49.238411+00,4,19,653
5705,CEP,false,3413,2017-03-16 16:53:54.697769+00,2,19,613
5706,CEP,false,2340,2017-03-16 16:53:59.027492+00,3,19,42
5707,RRLYR,false,1981,2017-03-16 16:54:02.732253+00,3,19,759
5708,LPV,false,2442,2017-03-16 16:54:07.196391+00,1,19,358
5709,EB,true,10391,2017-03-16 16:54:22.173956+00,4,19,774
5710,LPV,false,2172,2017-03-16 16:54:26.009288+00,2,19,181
5711,LPV,false,2662,2017-03-16 16:54:31.381496+00,2,19,260
5712,LPV,true,4330,2017-03-16 16:54:37.817761+00,3,19,289
5713,LPV,true,2830,2017-03-16 16:54:42.506636+00,4,19,813
5714,CEP,false,3168,2017-03-16 16:54:47.425563+00,3,19,285
5715,LPV,false,2591,2017-03-16 16:54:51.917574+00,4,19,763
5716,CEP,false,3150,2017-03-16 16:54:57.138303+00,2,19,793
5717,EB,true,4939,2017-03-16 16:55:03.916177+00,1,19,590
5718,EB,true,3019,2017-03-16 16:55:10.144553+00,4,19,254
5719,RRLYR,false,1717,2017-03-16 16:55:13.685063+00,4,19,813
5720,CEP,false,3162,2017-03-16 16:55:18.549402+00,4,19,16
5721,EB,false,1674,2017-03-16 16:55:21.891914+00,3,19,312
5722,RRLYR,false,2414,2017-03-16 16:55:25.96696+00,2,19,793
5723,LPV,false,2693,2017-03-16 16:55:30.947244+00,4,19,254
5724,LPV,false,1956,2017-03-16 16:55:34.361662+00,3,19,111
5725,RRLYR,false,1853,2017-03-16 16:55:38.038237+00,4,19,254
5726,EB,false,2256,2017-03-16 16:55:41.773191+00,4,19,733
5727,RRLYR,false,2613,2017-03-16 16:55:45.958752+00,3,19,78
5728,RRLYR,false,2131,2017-03-16 16:55:50.034527+00,2,19,577
5729,RRLYR,false,3515,2017-03-16 16:55:54.998706+00,4,19,447
5730,LPV,false,2111,2017-03-16 16:55:58.802696+00,4,19,88
5731,LPV,false,2667,2017-03-16 16:56:03.686637+00,4,19,641
5732,EB,true,16438,2017-03-16 16:56:21.714764+00,4,19,16
5733,EB,true,4285,2017-03-16 16:56:27.59443+00,3,19,285
5734,LPV,false,4470,2017-03-16 16:56:33.84909+00,3,19,709
5735,LPV,false,3108,2017-03-16 16:56:38.575407+00,2,19,613
5736,CEP,true,11631,2017-03-16 16:56:52.022512+00,4,19,727
5737,CEP,false,2445,2017-03-16 16:56:56.191594+00,3,19,712
5738,RRLYR,false,1913,2017-03-16 16:56:59.789891+00,4,19,88
5739,LPV,false,2489,2017-03-16 16:57:03.897944+00,1,19,120
5740,RRLYR,false,2711,2017-03-16 16:57:08.316574+00,4,19,763
5741,LPV,false,1772,2017-03-16 16:57:12.08677+00,1,19,366
5742,LPV,true,2686,2017-03-16 16:57:16.276478+00,4,19,693
5743,LPV,true,2589,2017-03-16 16:57:26.245153+00,2,19,659
5744,CEP,false,5237,2017-03-16 16:57:33.171567+00,4,19,335
5745,LPV,false,2200,2017-03-16 16:57:37.017136+00,2,19,237
5746,EB,false,2236,2017-03-16 16:57:41.426018+00,3,19,630
5747,EB,false,2464,2017-03-16 16:57:46.833051+00,3,19,108
5748,EB,false,1959,2017-03-16 16:57:52.356962+00,4,19,727
5749,LPV,true,2089,2017-03-16 16:57:56.688412+00,2,19,383
5750,RRLYR,false,2534,2017-03-16 16:58:02.332697+00,4,19,761
5751,CEP,false,3332,2017-03-16 16:58:18.413717+00,1,19,272
5752,EB,false,2583,2017-03-16 16:58:24.86279+00,3,19,597
5753,LPV,false,2454,2017-03-16 16:58:30.35951+00,3,19,597
5754,LPV,true,2401,2017-03-16 16:58:35.116154+00,3,19,630
5755,CEP,false,3029,2017-03-16 16:58:40.175058+00,2,19,112
5756,EB,true,3133,2017-03-16 16:58:45.741145+00,4,19,335
5757,LPV,false,3362,2017-03-16 16:58:53.482621+00,3,19,108
5758,CEP,false,5003,2017-03-16 16:59:02.453857+00,3,19,388
5759,RRLYR,false,3409,2017-03-16 16:59:33.128767+00,1,19,338
5760,EB,true,3971,2017-03-16 17:02:02.268025+00,3,19,388
5761,CEP,false,4096,2017-03-16 17:02:11.054027+00,2,19,461
5762,RRLYR,true,2677,2017-03-16 17:02:20.337372+00,3,19,818
5763,EB,false,2944,2017-03-16 17:02:39.738705+00,1,19,685
5764,RRLYR,false,3983,2017-03-16 17:02:47.915111+00,3,19,388
5765,RRLYR,false,2461,2017-03-16 17:02:52.764264+00,1,19,582
5766,RRLYR,true,2847,2017-03-16 17:02:58.638157+00,1,19,238
5767,CEP,false,3454,2017-03-16 17:03:04.245695+00,3,19,673
5768,LPV,true,1974,2017-03-16 17:03:08.166484+00,1,19,558
5769,LPV,false,2853,2017-03-16 17:03:13.657907+00,2,19,806
5770,RRLYR,false,4373,2017-03-16 17:03:20.583599+00,4,19,766
5771,LPV,true,2348,2017-03-16 17:03:25.617013+00,1,19,645
5772,RRLYR,true,3301,2017-03-16 17:03:31.169705+00,3,19,312
5775,EB,false,2286,2017-03-16 17:04:12.95061+00,3,19,673
5777,LPV,false,2000,2017-03-16 17:04:22.578661+00,2,19,708
5778,RRLYR,true,2933,2017-03-16 17:04:28.593275+00,4,19,788
5773,CEP,true,28840,2017-03-16 17:04:02.286794+00,1,19,505
5774,RRLYR,false,4235,2017-03-16 17:04:08.540689+00,2,19,112
5776,CEP,false,2701,2017-03-16 17:04:17.802662+00,2,19,483
5779,RRLYR,false,4150,2017-03-16 17:04:35.799512+00,2,19,420
5780,LPV,false,2155,2017-03-16 17:04:40.787451+00,3,19,209
5781,RRLYR,false,2186,2017-03-16 17:04:46.811488+00,2,19,237
5782,RRLYR,false,3454,2017-03-16 17:04:53.143806+00,4,19,693
5783,LPV,false,2652,2017-03-16 17:04:58.252836+00,3,19,76
5784,EB,false,1832,2017-03-16 17:05:02.720923+00,1,19,585
5785,EB,true,3083,2017-03-16 17:05:08.764456+00,4,19,448
5786,CEP,false,3820,2017-03-16 17:05:14.947089+00,1,19,408
5787,RRLYR,false,4569,2017-03-16 17:05:21.934677+00,3,19,289
5788,CEP,false,3569,2017-03-16 17:05:28.750016+00,4,19,266
5789,LPV,false,4256,2017-03-16 17:05:35.286463+00,4,19,727
5790,LPV,false,3507,2017-03-16 17:05:41.000751+00,4,19,448
5791,CEP,false,1851,2017-03-16 17:05:44.85124+00,3,19,139
5792,LPV,false,2440,2017-03-16 17:05:54.327034+00,4,19,335
5793,RRLYR,false,3413,2017-03-16 17:05:59.998357+00,4,19,522
5794,RRLYR,false,2888,2017-03-16 17:06:06.264432+00,3,19,108
5795,EB,false,2487,2017-03-16 17:06:12.060848+00,3,19,712
5796,LPV,false,2029,2017-03-16 17:06:16.443225+00,2,19,337
5797,LPV,false,2402,2017-03-16 17:06:21.164574+00,3,19,712
5798,EB,false,3152,2017-03-16 17:06:27.161126+00,3,19,139
5799,RRLYR,false,2810,2017-03-16 17:06:33.061026+00,4,19,559
5800,LPV,false,2197,2017-03-16 17:06:38.665535+00,4,19,701
5801,CEP,false,2132,2017-03-16 17:06:44.263212+00,2,19,587
5802,CEP,false,2583,2017-03-16 17:06:58.624537+00,2,19,490
5803,LPV,true,2712,2017-03-16 17:07:04.450153+00,4,19,733
5804,LPV,true,2437,2017-03-16 17:07:10.645319+00,3,19,306
5805,RRLYR,false,2699,2017-03-16 17:07:17.851514+00,3,19,606
5806,EB,false,4075,2017-03-16 17:07:38.277568+00,2,19,490
5807,CEP,false,20330,2017-03-16 17:08:02.374715+00,1,19,618
5808,RRLYR,true,2036,2017-03-16 17:08:06.823633+00,2,19,515
5809,CEP,false,4963,2017-03-16 17:08:14.274825+00,2,19,87
5810,RRLYR,false,2811,2017-03-16 17:08:20.168449+00,3,19,306
5811,LPV,false,3895,2017-03-16 17:09:04.166195+00,3,19,285
5812,CEP,false,4128,2017-03-16 17:09:10.730102+00,2,19,372
5813,EB,false,1291,2017-03-16 17:09:14.763737+00,2,19,372
5814,RRLYR,false,2217,2017-03-16 17:09:27.913389+00,4,19,448
5815,LPV,true,2104,2017-03-16 17:09:32.034864+00,1,19,4
5816,CEP,false,2205,2017-03-16 17:09:39.146582+00,3,19,219
5817,CEP,true,3701,2017-03-16 17:09:45.346689+00,1,19,356
5818,EB,true,4241,2017-03-16 17:09:51.996173+00,3,19,439
5819,CEP,true,20213,2017-03-16 17:10:14.839912+00,3,19,203
5820,EB,false,2610,2017-03-16 17:10:22.952241+00,3,19,336
5821,EB,false,4062,2017-03-16 17:10:30.695906+00,1,19,222
5822,CEP,true,2797,2017-03-16 17:10:36.485373+00,2,19,531
5823,EB,true,3077,2017-03-16 17:10:51.090104+00,3,19,173
5824,RRLYR,false,5978,2017-03-16 17:11:00.321802+00,2,19,531
5825,CEP,true,9190,2017-03-16 17:11:14.107876+00,2,19,689
5826,LPV,false,4062,2017-03-16 17:11:20.764822+00,4,19,688
5827,RRLYR,false,1779,2017-03-16 17:11:29.342872+00,4,19,688
5828,LPV,false,2836,2017-03-16 17:11:35.940289+00,2,19,579
5829,EB,false,7591,2017-03-16 17:11:46.494548+00,3,19,203
5830,LPV,false,3396,2017-03-16 17:11:52.804979+00,3,19,336
5831,CEP,false,2752,2017-03-16 17:11:58.158227+00,4,19,700
5832,RRLYR,true,2076,2017-03-16 17:12:03.746725+00,4,19,416
5833,RRLYR,true,2254,2017-03-16 17:12:11.103191+00,3,19,597
5834,RRLYR,false,9636,2017-03-16 17:12:25.551811+00,3,19,288
5835,LPV,false,5892,2017-03-16 17:12:34.386873+00,4,19,572
5836,LPV,false,3561,2017-03-16 17:12:40.548595+00,2,19,386
5837,LPV,false,2689,2017-03-16 17:12:46.12037+00,3,19,173
5838,EB,true,2888,2017-03-16 17:12:52.213342+00,4,19,700
5839,LPV,false,4294,2017-03-16 17:13:00.131208+00,4,19,16
5840,RRLYR,false,2781,2017-03-16 17:13:05.944974+00,4,19,572
5841,RRLYR,false,1956,2017-03-16 17:13:11.689912+00,3,19,336
5842,RRLYR,false,3530,2017-03-16 17:13:17.690651+00,3,19,346
5843,EB,false,3455,2017-03-16 17:13:23.91649+00,4,19,266
5844,LPV,false,2103,2017-03-16 17:13:28.898738+00,3,19,187
5845,LPV,false,4249,2017-03-16 17:13:35.597025+00,2,19,8
5846,LPV,false,3522,2017-03-16 17:13:41.722158+00,3,19,717
5847,EB,false,122968,2017-03-16 17:15:47.052094+00,1,19,575
5848,EB,false,2362,2017-03-16 17:15:52.043667+00,1,19,637
5849,RRLYR,false,2946,2017-03-16 17:15:57.768461+00,4,19,16
5850,RRLYR,false,2745,2017-03-16 17:16:02.877855+00,2,19,386
5851,EB,true,10937,2017-03-16 17:36:44.197934+00,3,16,203
5852,CEP,true,3102,2017-03-16 17:36:48.711239+00,2,16,543
5853,CEP,true,1652,2017-03-16 17:36:51.032295+00,4,16,729
5854,CEP,true,1399,2017-03-16 17:36:53.110704+00,2,16,286
5855,CEP,true,1654,2017-03-16 17:36:55.443535+00,3,16,216
5856,RRLYR,false,3437,2017-03-16 18:15:36.386166+00,2,19,305
5857,RRLYR,true,68323,2017-03-16 18:16:47.700453+00,4,19,29
5858,LPV,false,6962,2017-03-16 18:16:58.334116+00,3,19,7
5859,RRLYR,false,2203,2017-03-16 18:17:02.624581+00,4,19,507
5860,RRLYR,true,21727,2017-03-16 18:17:26.719813+00,4,19,335
5861,RRLYR,true,16181,2017-03-16 18:17:45.609018+00,3,19,7
5862,EB,false,6034,2017-03-16 18:18:27.792089+00,2,19,131
5863,CEP,false,11743,2017-03-16 18:18:41.878862+00,4,19,519
5864,CEP,false,10774,2017-03-16 18:18:56.686599+00,3,19,159
5865,RRLYR,true,2406,2017-03-16 18:19:01.874257+00,3,19,139
5866,EB,true,2747,2017-03-16 18:19:07.042628+00,4,19,519
5867,RRLYR,true,1664,2017-03-16 18:19:11.061625+00,2,19,131
5868,LPV,false,2668,2017-03-16 18:19:16.101+00,4,19,248
5869,LPV,false,5065,2017-03-16 18:19:24.747316+00,4,19,519
5870,RRLYR,false,3137,2017-03-16 18:19:49.266528+00,1,19,233
5871,LPV,false,2372,2017-03-16 18:19:53.837714+00,3,19,159
5872,LPV,true,7588,2017-03-16 18:20:19.808699+00,4,19,266
5873,RRLYR,false,6284,2017-03-16 18:20:28.204121+00,3,19,170
5874,LPV,false,4626,2017-03-16 18:20:35.512911+00,3,19,303
5875,RRLYR,false,12326,2017-03-16 18:21:29.096323+00,3,19,754
5876,LPV,false,2723,2017-03-16 18:22:00.100391+00,3,19,42
5877,CEP,false,32174,2017-03-16 18:22:35.634506+00,2,19,764
5878,CEP,false,1821,2017-03-16 18:22:39.9393+00,4,19,199
5879,EB,false,2140,2017-03-16 18:22:44.467297+00,4,19,0
5885,EB,false,2559,2017-03-16 18:23:26.172272+00,4,19,279
5887,CEP,false,2565,2017-03-16 18:24:14.81065+00,2,19,228
5888,LPV,false,2264,2017-03-16 18:24:19.396308+00,4,19,430
5891,EB,false,3309,2017-03-16 18:26:34.295437+00,3,19,273
5892,RRLYR,false,3249,2017-03-16 18:26:41.109029+00,4,19,686
5893,RRLYR,false,10492,2017-03-16 18:28:21.676453+00,2,19,587
5895,RRLYR,false,2045,2017-03-16 18:28:30.543379+00,4,19,519
5901,EB,false,2732,2017-03-16 18:29:16.123261+00,4,19,190
5902,RRLYR,true,2190,2017-03-16 18:29:20.710302+00,3,19,219
5903,LPV,false,4291,2017-03-16 18:29:28.394147+00,2,19,689
5904,RRLYR,true,1675,2017-03-16 18:29:32.26715+00,3,19,187
5905,LPV,false,3175,2017-03-16 18:29:37.59554+00,3,19,203
5906,RRLYR,true,2450,2017-03-16 18:29:42.113254+00,4,19,430
5907,EB,true,6173,2017-03-16 18:29:50.592969+00,2,19,87
5908,EB,false,1645,2017-03-16 18:29:54.758778+00,4,19,199
5909,CEP,false,2858,2017-03-16 18:30:00.138282+00,2,19,513
5880,RRLYR,false,9925,2017-03-16 18:22:56.730117+00,4,19,266
5881,LPV,false,2183,2017-03-16 18:23:01.834551+00,4,19,0
5882,EB,false,2253,2017-03-16 18:23:07.698897+00,3,19,549
5883,CEP,false,2610,2017-03-16 18:23:14.485449+00,4,19,671
5884,CEP,false,3815,2017-03-16 18:23:21.099325+00,4,19,279
5886,RRLYR,false,18125,2017-03-16 18:24:06.777302+00,3,19,359
5889,LPV,true,3468,2017-03-16 18:24:26.02753+00,2,19,672
5890,CEP,false,5414,2017-03-16 18:26:28.142959+00,3,19,273
5894,EB,false,1359,2017-03-16 18:28:26.165652+00,3,19,219
5896,CEP,true,10159,2017-03-16 18:28:43.547548+00,3,19,99
5897,LPV,true,5183,2017-03-16 18:28:51.754308+00,3,19,273
5898,LPV,false,3603,2017-03-16 18:28:57.760068+00,1,19,135
5899,EB,false,2168,2017-03-16 18:29:02.60736+00,1,19,437
5900,RRLYR,true,6135,2017-03-16 18:29:11.107529+00,4,19,345
5910,CEP,true,3942,2017-03-16 18:30:06.7302+00,1,19,17
5911,LPV,true,3688,2017-03-16 18:30:13.089249+00,1,19,786
5912,LPV,false,2694,2017-03-16 18:31:11.081459+00,4,19,190
5913,CEP,false,3165,2017-03-16 18:31:22.496925+00,1,19,698
5914,LPV,false,2372,2017-03-16 18:31:27.064798+00,4,19,772
5915,EB,false,2523,2017-03-16 18:31:33.068448+00,4,19,282
5916,LPV,false,3695,2017-03-16 18:32:06.993567+00,3,19,511
5917,CEP,true,3789,2017-03-16 18:32:12.959679+00,3,19,789
5918,RRLYR,false,2801,2017-03-16 18:32:17.943029+00,3,19,209
5919,EB,false,2502,2017-03-16 18:32:22.76252+00,1,19,286
5920,RRLYR,true,2453,2017-03-16 18:32:27.574429+00,3,19,85
5921,EB,true,23698,2017-03-16 18:32:54.842992+00,3,19,747
5922,LPV,false,24650,2017-03-16 18:33:21.874678+00,4,19,326
5923,RRLYR,false,2453,2017-03-16 18:33:26.841071+00,2,19,764
5924,LPV,false,7639,2017-03-16 18:33:59.167063+00,2,19,280
5925,CEP,false,10091,2017-03-16 18:34:11.635269+00,2,19,479
5926,EB,false,2236,2017-03-16 18:34:16.057707+00,1,19,732
5927,EB,false,2065,2017-03-16 18:34:20.509328+00,1,19,6
5928,LPV,false,2426,2017-03-16 18:34:25.341578+00,4,19,279
5929,EB,false,1788,2017-03-16 18:34:29.768327+00,2,19,228
5930,RRLYR,false,2086,2017-03-16 18:34:34.202277+00,2,19,479
5931,CEP,false,2823,2017-03-16 18:34:39.314691+00,3,19,327
5932,RRLYR,false,2462,2017-03-16 18:34:44.10155+00,2,19,706
